User,Date,timeslot_count
85,2024-01-22,23
85,2024-01-23,19
85,2024-01-24,15
85,2024-01-25,19
85,2024-01-26,13
85,2024-01-27,18
85,2024-01-28,16
85,2024-01-29,19
85,2024-01-30,16
86,2024-01-01,21
86,2024-01-02,20
86,2024-01-03,17
86,2024-01-04,19
86,2024-01-05,10
86,2024-01-06,14
86,2024-01-07,18
86,2024-01-08,19
86,2024-01-09,19
86,2024-01-10,29
86,2024-01-11,17
86,2024-01-12,12
86,2024-01-13,19
86,2024-01-14,20
86,2024-01-15,25
86,2024-01-16,20
86,2024-01-17,21
86,2024-01-18,12
86,2024-01-19,15
86,2024-01-20,17
86,2024-01-21,24
86,2024-01-22,21
86,2024-01-23,23
86,2024-01-24,22
86,2024-01-25,25
86,2024-01-26,16
86,2024-01-27,23
86,2024-01-28,22
86,2024-01-29,13
86,2024-01-30,16
87,2024-01-01,13
87,2024-01-02,21
87,2024-01-03,15
87,2024-01-04,16
87,2024-01-05,20
87,2024-01-06,20
87,2024-01-07,19
87,2024-01-08,14
87,2024-01-09,17
87,2024-01-10,25
87,2024-01-11,17
87,2024-01-12,17
87,2024-01-13,20
87,2024-01-14,15
87,2024-01-15,21
87,2024-01-16,22
87,2024-01-17,24
87,2024-01-18,19
87,2024-01-19,20
87,2024-01-20,19
87,2024-01-21,16
87,2024-01-22,19
87,2024-01-23,15
87,2024-01-24,16
87,2024-01-25,25
87,2024-01-26,20
87,2024-01-27,15
87,2024-01-28,12
87,2024-01-29,23
87,2024-01-30,28
88,2024-01-01,16
88,2024-01-02,22
88,2024-01-03,12
88,2024-01-04,21
88,2024-01-05,18
88,2024-01-06,19
88,2024-01-07,16
88,2024-01-08,13
88,2024-01-09,16
88,2024-01-10,17
88,2024-01-11,26
88,2024-01-12,16
88,2024-01-13,18
88,2024-01-14,19
88,2024-01-15,15
88,2024-01-16,20
88,2024-01-17,17
88,2024-01-18,22
88,2024-01-19,18
88,2024-01-20,18
88,2024-01-21,25
88,2024-01-22,21
88,2024-01-23,14
88,2024-01-24,17
88,2024-01-25,22
88,2024-01-26,19
88,2024-01-27,22
88,2024-01-28,12
88,2024-01-29,17
88,2024-01-30,16
89,2024-01-01,15
89,2024-01-02,21
89,2024-01-03,16
89,2024-01-04,17
89,2024-01-05,19
89,2024-01-06,24
89,2024-01-07,19
89,2024-01-08,19
89,2024-01-09,17
89,2024-01-10,12
89,2024-01-11,17
89,2024-01-12,23
89,2024-01-13,20
89,2024-01-14,14
89,2024-01-15,11
89,2024-01-16,15
89,2024-01-17,14
89,2024-01-18,14
89,2024-01-19,19
89,2024-01-20,16
89,2024-01-21,15
89,2024-01-22,16
89,2024-01-23,14
89,2024-01-24,19
89,2024-01-25,19
89,2024-01-26,12
89,2024-01-27,19
89,2024-01-28,24
89,2024-01-29,21
89,2024-01-30,22
90,2024-01-01,25
90,2024-01-02,19
90,2024-01-03,17
90,2024-01-04,16
90,2024-01-05,20
90,2024-01-06,17
90,2024-01-07,23
90,2024-01-08,19
90,2024-01-09,21
90,2024-01-10,20
90,2024-01-11,30
90,2024-01-12,13
90,2024-01-13,19
90,2024-01-14,12
90,2024-01-15,19
90,2024-01-16,19
90,2024-01-17,19
90,2024-01-18,12
90,2024-01-19,17
90,2024-01-20,23
90,2024-01-21,18
90,2024-01-22,29
90,2024-01-23,18
90,2024-01-24,12
90,2024-01-25,18
90,2024-01-26,20
90,2024-01-27,16
90,2024-01-28,14
90,2024-01-29,18
90,2024-01-30,14
91,2024-01-01,23
91,2024-01-02,16
91,2024-01-03,17
91,2024-01-04,18
91,2024-01-05,23
91,2024-01-06,21
91,2024-01-07,20
91,2024-01-08,18
91,2024-01-09,16
91,2024-01-10,25
91,2024-01-11,13
91,2024-01-12,17
91,2024-01-13,21
91,2024-01-14,19
91,2024-01-15,14
91,2024-01-16,22
91,2024-01-17,17
91,2024-01-18,18
91,2024-01-19,19
91,2024-01-20,16
91,2024-01-21,29
91,2024-01-22,19
91,2024-01-23,16
91,2024-01-24,16
91,2024-01-25,22
91,2024-01-26,15
91,2024-01-27,14
91,2024-01-28,25
91,2024-01-29,21
91,2024-01-30,16
92,2024-01-01,15
92,2024-01-02,17
92,2024-01-03,18
92,2024-01-04,15
92,2024-01-05,19
92,2024-01-06,19
92,2024-01-07,20
92,2024-01-08,17
92,2024-01-09,15
92,2024-01-10,23
92,2024-01-11,21
92,2024-01-12,17
92,2024-01-13,17
92,2024-01-14,19
92,2024-01-15,26
92,2024-01-16,20
92,2024-01-17,18
92,2024-01-18,20
92,2024-01-19,18
92,2024-01-20,13
92,2024-01-21,19
92,2024-01-22,22
92,2024-01-23,13
92,2024-01-24,22
92,2024-01-25,15
92,2024-01-26,15
92,2024-01-27,16
92,2024-01-28,14
92,2024-01-29,24
92,2024-01-30,18
93,2024-01-01,18
93,2024-01-02,15
93,2024-01-03,18
93,2024-01-04,14
93,2024-01-05,11
93,2024-01-06,26
93,2024-01-07,19
93,2024-01-08,11
93,2024-01-09,15
93,2024-01-10,16
93,2024-01-11,16
93,2024-01-12,21
93,2024-01-13,22
93,2024-01-14,23
93,2024-01-15,22
93,2024-01-16,14
93,2024-01-17,19
93,2024-01-18,11
93,2024-01-19,24
93,2024-01-20,16
93,2024-01-21,26
93,2024-01-22,23
93,2024-01-23,20
93,2024-01-24,19
93,2024-01-25,22
93,2024-01-26,16
93,2024-01-27,21
93,2024-01-28,18
93,2024-01-29,18
93,2024-01-30,20
94,2024-01-01,21
94,2024-01-02,24
94,2024-01-03,26
94,2024-01-04,12
94,2024-01-05,18
94,2024-01-06,19
94,2024-01-07,20
94,2024-01-08,18
94,2024-01-09,21
94,2024-01-10,13
94,2024-01-11,21
94,2024-01-12,12
94,2024-01-13,17
94,2024-01-14,20
94,2024-01-15,24
94,2024-01-16,19
94,2024-01-17,21
94,2024-01-18,26
94,2024-01-19,17
94,2024-01-20,16
94,2024-01-21,20
94,2024-01-22,14
94,2024-01-23,21
94,2024-01-24,20
94,2024-01-25,9
94,2024-01-26,17
94,2024-01-27,17
94,2024-01-28,19
94,2024-01-29,18
94,2024-01-30,17
95,2024-01-01,25
95,2024-01-02,18
95,2024-01-03,19
95,2024-01-04,15
95,2024-01-05,15
95,2024-01-06,22
95,2024-01-07,17
95,2024-01-08,26
95,2024-01-09,25
95,2024-01-10,18
95,2024-01-11,14
95,2024-01-12,19
95,2024-01-13,23
95,2024-01-14,23
95,2024-01-15,19
95,2024-01-16,19
95,2024-01-17,22
95,2024-01-18,22
95,2024-01-19,15
95,2024-01-20,15
95,2024-01-21,14
95,2024-01-22,17
95,2024-01-23,20
95,2024-01-24,15
95,2024-01-25,26
95,2024-01-26,19
95,2024-01-27,16
95,2024-01-28,10
95,2024-01-29,18
95,2024-01-30,21
96,2024-01-01,14
96,2024-01-02,23
96,2024-01-03,21
96,2024-01-04,19
96,2024-01-05,18
96,2024-01-06,19
96,2024-01-07,16
96,2024-01-08,10
96,2024-01-09,27
96,2024-01-10,18
96,2024-01-11,21
96,2024-01-12,22
96,2024-01-13,15
96,2024-01-14,11
96,2024-01-15,22
96,2024-01-16,14
96,2024-01-17,21
96,2024-01-18,18
96,2024-01-19,21
96,2024-01-20,18
96,2024-01-21,21
96,2024-01-22,22
96,2024-01-23,25
96,2024-01-24,27
96,2024-01-25,22
96,2024-01-26,24
96,2024-01-27,20
96,2024-01-28,19
96,2024-01-29,22
96,2024-01-30,22
97,2024-01-01,19
97,2024-01-02,21
97,2024-01-03,17
97,2024-01-04,16
97,2024-01-05,15
97,2024-01-06,10
97,2024-01-07,20
97,2024-01-08,19
97,2024-01-09,25
97,2024-01-10,16
97,2024-01-11,25
97,2024-01-12,20
97,2024-01-13,20
97,2024-01-14,19
97,2024-01-15,19
97,2024-01-16,25
97,2024-01-17,19
97,2024-01-18,16
97,2024-01-19,19
97,2024-01-20,20
97,2024-01-21,15
97,2024-01-22,17
97,2024-01-23,17
97,2024-01-24,20
97,2024-01-25,17
97,2024-01-26,18
97,2024-01-27,20
97,2024-01-28,19
97,2024-01-29,24
97,2024-01-30,18
98,2024-01-01,17
98,2024-01-02,17
98,2024-01-03,17
98,2024-01-04,8
98,2024-01-05,23
98,2024-01-06,20
98,2024-01-07,23
98,2024-01-08,24
98,2024-01-09,21
98,2024-01-10,19
98,2024-01-11,17
98,2024-01-12,17
98,2024-01-13,20
98,2024-01-14,20
98,2024-01-15,18
98,2024-01-16,18
98,2024-01-17,25
98,2024-01-18,27
98,2024-01-19,19
98,2024-01-20,15
98,2024-01-21,18
98,2024-01-22,20
98,2024-01-23,19
98,2024-01-24,20
98,2024-01-25,22
98,2024-01-26,13
98,2024-01-27,16
98,2024-01-28,23
98,2024-01-29,16
98,2024-01-30,12
99,2024-01-01,25
99,2024-01-02,18
99,2024-01-03,20
99,2024-01-04,15
99,2024-01-05,25
99,2024-01-06,25
99,2024-01-07,26
99,2024-01-08,14
99,2024-01-09,14
99,2024-01-10,21
99,2024-01-11,24
99,2024-01-12,23
99,2024-01-13,21
99,2024-01-14,17
99,2024-01-15,19
99,2024-01-16,12
99,2024-01-17,14
99,2024-01-18,22
99,2024-01-19,15
99,2024-01-20,14
99,2024-01-21,21
99,2024-01-22,21
99,2024-01-23,16
99,2024-01-24,14
99,2024-01-25,23
99,2024-01-26,25
99,2024-01-27,9
99,2024-01-28,20
99,2024-01-29,19
99,2024-01-30,15
100,2024-01-01,23
100,2024-01-02,10
100,2024-01-03,19
100,2024-01-04,22
100,2024-01-05,18
100,2024-01-06,19
100,2024-01-07,20
100,2024-01-08,22
100,2024-01-09,26
100,2024-01-10,20
100,2024-01-11,13
100,2024-01-12,17
100,2024-01-13,19
100,2024-01-14,15
100,2024-01-15,26
100,2024-01-16,24
100,2024-01-17,19
100,2024-01-18,19
100,2024-01-19,20
100,2024-01-20,17
100,2024-01-21,19
100,2024-01-22,16
100,2024-01-23,17
100,2024-01-24,22
100,2024-01-25,18
100,2024-01-26,19
100,2024-01-27,17
100,2024-01-28,21
100,2024-01-29,20
100,2024-01-30,18
101,2024-01-01,14
101,2024-01-02,14
101,2024-01-03,21
101,2024-01-04,15
101,2024-01-05,12
101,2024-01-06,16
101,2024-01-07,22
101,2024-01-08,24
101,2024-01-09,14
101,2024-01-10,17
101,2024-01-11,21
101,2024-01-12,16
101,2024-01-13,21
101,2024-01-14,15
101,2024-01-15,18
101,2024-01-16,18
101,2024-01-17,22
101,2024-01-18,8
101,2024-01-19,23
101,2024-01-20,17
101,2024-01-21,14
101,2024-01-22,18
101,2024-01-23,19
101,2024-01-24,13
101,2024-01-25,15
101,2024-01-26,19
101,2024-01-27,13
101,2024-01-28,11
101,2024-01-29,16
101,2024-01-30,16
102,2024-01-01,23
102,2024-01-02,15
102,2024-01-03,15
102,2024-01-04,25
102,2024-01-05,23
102,2024-01-06,16
102,2024-01-07,15
102,2024-01-08,13
102,2024-01-09,21
102,2024-01-10,17
102,2024-01-11,22
102,2024-01-12,19
102,2024-01-13,16
102,2024-01-14,21
102,2024-01-15,18
102,2024-01-16,19
102,2024-01-17,26
102,2024-01-18,16
102,2024-01-19,18
102,2024-01-20,20
102,2024-01-21,17
102,2024-01-22,16
102,2024-01-23,23
102,2024-01-24,19
102,2024-01-25,17
102,2024-01-26,19
102,2024-01-27,12
102,2024-01-28,17
102,2024-01-29,14
102,2024-01-30,20
103,2024-01-01,18
103,2024-01-02,15
103,2024-01-03,18
103,2024-01-04,14
103,2024-01-05,15
103,2024-01-06,18
103,2024-01-07,16
103,2024-01-08,13
103,2024-01-09,20
103,2024-01-10,18
103,2024-01-11,29
103,2024-01-12,16
103,2024-01-13,23
103,2024-01-14,19
103,2024-01-15,17
103,2024-01-16,14
103,2024-01-17,18
103,2024-01-18,19
103,2024-01-19,16
103,2024-01-20,17
103,2024-01-21,19
103,2024-01-22,16
103,2024-01-23,16
103,2024-01-24,18
103,2024-01-25,24
103,2024-01-26,18
103,2024-01-27,23
103,2024-01-28,22
103,2024-01-29,22
103,2024-01-30,19
104,2024-01-01,15
104,2024-01-02,23
104,2024-01-03,22
104,2024-01-04,17
104,2024-01-05,22
104,2024-01-06,18
104,2024-01-07,16
104,2024-01-08,20
104,2024-01-09,12
104,2024-01-10,19
104,2024-01-11,24
104,2024-01-12,15
104,2024-01-13,14
104,2024-01-14,16
104,2024-01-15,18
104,2024-01-16,12
104,2024-01-17,11
104,2024-01-18,20
104,2024-01-19,17
104,2024-01-20,18
104,2024-01-21,22
104,2024-01-22,25
104,2024-01-23,21
104,2024-01-24,19
104,2024-01-25,21
104,2024-01-26,22
104,2024-01-27,19
104,2024-01-28,24
104,2024-01-29,19
104,2024-01-30,16
105,2024-01-01,18
105,2024-01-02,19
105,2024-01-03,19
105,2024-01-04,15
105,2024-01-05,13
105,2024-01-06,20
105,2024-01-07,16
105,2024-01-08,19
105,2024-01-09,16
105,2024-01-10,17
105,2024-01-11,19
105,2024-01-12,21
105,2024-01-13,22
105,2024-01-14,17
105,2024-01-15,13
105,2024-01-16,20
105,2024-01-17,18
105,2024-01-18,17
105,2024-01-19,22
105,2024-01-20,15
105,2024-01-21,19
105,2024-01-22,28
105,2024-01-23,19
105,2024-01-24,24
105,2024-01-25,14
105,2024-01-26,22
105,2024-01-27,18
105,2024-01-28,19
105,2024-01-29,19
105,2024-01-30,12
106,2024-01-01,21
106,2024-01-02,21
106,2024-01-03,19
106,2024-01-04,17
106,2024-01-05,14
106,2024-01-06,18
106,2024-01-07,21
106,2024-01-08,21
106,2024-01-09,21
106,2024-01-10,18
106,2024-01-11,17
106,2024-01-12,16
106,2024-01-13,21
106,2024-01-14,19
106,2024-01-15,24
106,2024-01-16,20
106,2024-01-17,17
106,2024-01-18,13
106,2024-01-19,18
106,2024-01-20,19
106,2024-01-21,16
106,2024-01-22,19
106,2024-01-23,10
106,2024-01-24,14
106,2024-01-25,15
106,2024-01-26,17
106,2024-01-27,12
106,2024-01-28,25
106,2024-01-29,22
106,2024-01-30,19
107,2024-01-01,22
107,2024-01-02,21
107,2024-01-03,18
107,2024-01-04,20
107,2024-01-05,17
107,2024-01-06,19
107,2024-01-07,17
107,2024-01-08,21
107,2024-01-09,16
107,2024-01-10,17
107,2024-01-11,18
107,2024-01-12,12
107,2024-01-13,21
107,2024-01-14,19
107,2024-01-15,14
107,2024-01-16,21
107,2024-01-17,18
107,2024-01-18,20
107,2024-01-19,19
107,2024-01-20,13
107,2024-01-21,10
107,2024-01-22,14
107,2024-01-23,15
107,2024-01-24,23
107,2024-01-25,13
107,2024-01-26,14
107,2024-01-27,23
107,2024-01-28,23
107,2024-01-29,18
107,2024-01-30,15
108,2024-01-01,13
108,2024-01-02,17
108,2024-01-03,24
108,2024-01-04,20
108,2024-01-05,18
108,2024-01-06,19
108,2024-01-07,23
108,2024-01-08,16
108,2024-01-09,19
108,2024-01-10,15
108,2024-01-11,22
108,2024-01-12,16
108,2024-01-13,20
108,2024-01-14,17
108,2024-01-15,22
108,2024-01-16,19
108,2024-01-17,20
108,2024-01-18,21
108,2024-01-19,17
108,2024-01-20,26
108,2024-01-21,19
108,2024-01-22,15
108,2024-01-23,19
108,2024-01-24,20
108,2024-01-25,16
108,2024-01-26,15
108,2024-01-27,21
108,2024-01-28,20
108,2024-01-29,17
108,2024-01-30,21
109,2024-01-01,15
109,2024-01-02,21
109,2024-01-03,19
109,2024-01-04,20
109,2024-01-05,9
109,2024-01-06,21
109,2024-01-07,18
109,2024-01-08,14
109,2024-01-09,15
109,2024-01-10,15
109,2024-01-11,21
109,2024-01-12,23
109,2024-01-13,17
109,2024-01-14,19
109,2024-01-15,14
109,2024-01-16,17
109,2024-01-17,12
109,2024-01-18,20
109,2024-01-19,19
109,2024-01-20,18
109,2024-01-21,16
109,2024-01-22,13
109,2024-01-23,21
109,2024-01-24,18
109,2024-01-25,22
109,2024-01-26,21
109,2024-01-27,22
109,2024-01-28,18
109,2024-01-29,16
109,2024-01-30,18
110,2024-01-01,22
110,2024-01-02,18
110,2024-01-03,27
110,2024-01-04,23
110,2024-01-05,26
110,2024-01-06,22
110,2024-01-07,16
110,2024-01-08,16
110,2024-01-09,15
110,2024-01-10,18
110,2024-01-11,24
110,2024-01-12,16
110,2024-01-13,19
110,2024-01-14,12
110,2024-01-15,11
110,2024-01-16,20
110,2024-01-17,16
110,2024-01-18,16
110,2024-01-19,18
110,2024-01-20,21
110,2024-01-21,14
110,2024-01-22,22
110,2024-01-23,22
110,2024-01-24,13
110,2024-01-25,21
110,2024-01-26,16
110,2024-01-27,25
110,2024-01-28,19
110,2024-01-29,20
110,2024-01-30,22
111,2024-01-01,13
111,2024-01-02,20
111,2024-01-03,19
111,2024-01-04,20
111,2024-01-05,18
111,2024-01-06,24
111,2024-01-07,14
111,2024-01-08,17
111,2024-01-09,27
111,2024-01-10,24
111,2024-01-11,14
111,2024-01-12,19
111,2024-01-13,11
111,2024-01-14,13
111,2024-01-15,18
111,2024-01-16,22
111,2024-01-17,23
111,2024-01-18,19
111,2024-01-19,19
111,2024-01-20,19
111,2024-01-21,17
111,2024-01-22,17
111,2024-01-23,26
111,2024-01-24,22
111,2024-01-25,22
111,2024-01-26,24
111,2024-01-27,21
111,2024-01-28,30
111,2024-01-29,21
111,2024-01-30,21
112,2024-01-01,22
112,2024-01-02,34
112,2024-01-03,23
112,2024-01-04,12
112,2024-01-05,19
112,2024-01-06,13
112,2024-01-07,18
112,2024-01-08,23
112,2024-01-09,17
112,2024-01-10,14
112,2024-01-11,23
112,2024-01-12,14
112,2024-01-13,13
112,2024-01-14,18
112,2024-01-15,17
112,2024-01-16,14
112,2024-01-17,21
112,2024-01-18,20
112,2024-01-19,23
112,2024-01-20,22
112,2024-01-21,20
112,2024-01-22,22
112,2024-01-23,16
112,2024-01-24,22
112,2024-01-25,18
112,2024-01-26,20
112,2024-01-27,14
112,2024-01-28,18
112,2024-01-29,13
112,2024-01-30,16
113,2024-01-01,24
113,2024-01-02,24
113,2024-01-03,20
113,2024-01-04,17
113,2024-01-05,16
113,2024-01-06,22
113,2024-01-07,20
113,2024-01-08,19
113,2024-01-09,21
113,2024-01-10,17
113,2024-01-11,25
113,2024-01-12,22
113,2024-01-13,17
113,2024-01-14,23
113,2024-01-15,15
113,2024-01-16,28
113,2024-01-17,21
113,2024-01-18,18
113,2024-01-19,14
113,2024-01-20,17
113,2024-01-21,18
113,2024-01-22,22
113,2024-01-23,17
113,2024-01-24,18
113,2024-01-25,18
113,2024-01-26,17
113,2024-01-27,19
113,2024-01-28,19
113,2024-01-29,17
113,2024-01-30,19
114,2024-01-01,19
114,2024-01-02,21
114,2024-01-03,22
114,2024-01-04,22
114,2024-01-05,26
114,2024-01-06,22
114,2024-01-07,21
114,2024-01-08,21
114,2024-01-09,24
114,2024-01-10,17
114,2024-01-11,19
114,2024-01-12,22
114,2024-01-13,13
114,2024-01-14,17
114,2024-01-15,20
114,2024-01-16,18
114,2024-01-17,14
114,2024-01-18,12
114,2024-01-19,14
114,2024-01-20,16
114,2024-01-21,24
114,2024-01-22,16
114,2024-01-23,20
114,2024-01-24,24
114,2024-01-25,16
114,2024-01-26,22
114,2024-01-27,18
114,2024-01-28,15
114,2024-01-29,15
114,2024-01-30,22
115,2024-01-01,18
115,2024-01-02,13
115,2024-01-03,24
115,2024-01-04,21
115,2024-01-05,31
115,2024-01-06,16
115,2024-01-07,17
115,2024-01-08,24
115,2024-01-09,14
115,2024-01-10,16
115,2024-01-11,19
115,2024-01-12,20
115,2024-01-13,18
115,2024-01-14,14
115,2024-01-15,17
115,2024-01-16,15
115,2024-01-17,16
115,2024-01-18,23
115,2024-01-19,17
115,2024-01-20,14
115,2024-01-21,17
115,2024-01-22,18
115,2024-01-23,19
115,2024-01-24,15
115,2024-01-25,12
115,2024-01-26,14
115,2024-01-27,21
115,2024-01-28,23
115,2024-01-29,12
115,2024-01-30,18
116,2024-01-01,22
116,2024-01-02,28
116,2024-01-03,15
116,2024-01-04,14
116,2024-01-05,16
116,2024-01-06,26
116,2024-01-07,11
116,2024-01-08,25
116,2024-01-09,11
116,2024-01-10,20
116,2024-01-11,27
116,2024-01-12,21
116,2024-01-13,17
116,2024-01-14,19
116,2024-01-15,16
116,2024-01-16,16
116,2024-01-17,20
116,2024-01-18,19
116,2024-01-19,15
116,2024-01-20,17
116,2024-01-21,17
116,2024-01-22,19
116,2024-01-23,22
116,2024-01-24,18
116,2024-01-25,18
116,2024-01-26,15
116,2024-01-27,15
116,2024-01-28,17
116,2024-01-29,13
116,2024-01-30,16
117,2024-01-01,14
117,2024-01-02,15
117,2024-01-03,17
117,2024-01-04,22
117,2024-01-05,18
117,2024-01-06,13
117,2024-01-07,25
117,2024-01-08,19
117,2024-01-09,15
117,2024-01-10,18
117,2024-01-11,15
117,2024-01-12,16
117,2024-01-13,11
117,2024-01-14,12
117,2024-01-15,16
117,2024-01-16,16
117,2024-01-17,10
117,2024-01-18,15
117,2024-01-19,24
117,2024-01-20,13
117,2024-01-21,15
117,2024-01-22,27
117,2024-01-23,16
117,2024-01-24,20
117,2024-01-25,31
117,2024-01-26,17
117,2024-01-27,14
117,2024-01-28,18
117,2024-01-29,22
117,2024-01-30,23
118,2024-01-01,16
118,2024-01-02,21
118,2024-01-03,15
118,2024-01-04,17
118,2024-01-05,18
118,2024-01-06,20
118,2024-01-07,18
118,2024-01-08,16
118,2024-01-09,22
118,2024-01-10,13
118,2024-01-11,15
118,2024-01-12,20
118,2024-01-13,17
118,2024-01-14,21
118,2024-01-15,26
118,2024-01-16,18
118,2024-01-17,20
118,2024-01-18,18
118,2024-01-19,18
118,2024-01-20,24
118,2024-01-21,17
118,2024-01-22,12
118,2024-01-23,17
118,2024-01-24,24
118,2024-01-25,14
118,2024-01-26,21
118,2024-01-27,16
118,2024-01-28,16
118,2024-01-29,19
118,2024-01-30,21
119,2024-01-01,13
119,2024-01-02,20
119,2024-01-03,21
119,2024-01-04,18
119,2024-01-05,31
119,2024-01-06,15
119,2024-01-07,23
119,2024-01-08,18
119,2024-01-09,19
119,2024-01-10,20
119,2024-01-11,17
119,2024-01-12,24
119,2024-01-13,20
119,2024-01-14,18
119,2024-01-15,17
119,2024-01-16,16
119,2024-01-17,17
119,2024-01-18,19
119,2024-01-19,18
119,2024-01-20,20
119,2024-01-21,22
119,2024-01-22,18
119,2024-01-23,12
119,2024-01-24,25
119,2024-01-25,18
119,2024-01-26,9
119,2024-01-27,15
119,2024-01-28,22
119,2024-01-29,23
119,2024-01-30,19
120,2024-01-01,21
120,2024-01-02,18
120,2024-01-03,18
120,2024-01-04,21
120,2024-01-05,12
120,2024-01-06,24
120,2024-01-07,23
120,2024-01-08,12
120,2024-01-09,21
120,2024-01-10,16
120,2024-01-11,18
120,2024-01-12,21
120,2024-01-13,17
120,2024-01-14,12
120,2024-01-15,11
120,2024-01-16,18
120,2024-01-17,22
120,2024-01-18,21
120,2024-01-19,18
120,2024-01-20,19
120,2024-01-21,23
120,2024-01-22,21
120,2024-01-23,18
120,2024-01-24,16
120,2024-01-25,17
120,2024-01-26,17
120,2024-01-27,21
120,2024-01-28,11
120,2024-01-29,17
120,2024-01-30,24
121,2024-01-01,18
121,2024-01-02,20
121,2024-01-03,21
121,2024-01-04,22
121,2024-01-05,12
121,2024-01-06,22
121,2024-01-07,25
121,2024-01-08,19
121,2024-01-09,22
121,2024-01-10,22
121,2024-01-11,18
121,2024-01-12,13
121,2024-01-13,21
121,2024-01-14,10
121,2024-01-15,17
121,2024-01-16,20
121,2024-01-17,21
121,2024-01-18,19
121,2024-01-19,16
121,2024-01-20,16
121,2024-01-21,23
121,2024-01-22,17
121,2024-01-23,21
121,2024-01-24,11
121,2024-01-25,15
121,2024-01-26,21
121,2024-01-27,13
121,2024-01-28,19
121,2024-01-29,15
121,2024-01-30,21
122,2024-01-01,18
122,2024-01-02,21
122,2024-01-03,15
122,2024-01-04,17
122,2024-01-05,21
122,2024-01-06,22
122,2024-01-07,12
122,2024-01-08,13
122,2024-01-09,12
122,2024-01-10,16
122,2024-01-11,18
122,2024-01-12,31
122,2024-01-13,14
122,2024-01-14,16
122,2024-01-15,16
122,2024-01-16,18
122,2024-01-17,20
122,2024-01-18,17
122,2024-01-19,16
122,2024-01-20,17
122,2024-01-21,22
122,2024-01-22,19
122,2024-01-23,18
122,2024-01-24,17
122,2024-01-25,19
122,2024-01-26,25
122,2024-01-27,23
122,2024-01-28,17
122,2024-01-29,12
122,2024-01-30,16
123,2024-01-01,18
123,2024-01-02,20
123,2024-01-03,19
123,2024-01-04,18
123,2024-01-05,14
123,2024-01-06,20
123,2024-01-07,19
123,2024-01-08,21
123,2024-01-09,18
123,2024-01-10,18
123,2024-01-11,28
123,2024-01-12,20
123,2024-01-13,16
123,2024-01-14,21
123,2024-01-15,10
123,2024-01-16,14
123,2024-01-17,17
123,2024-01-18,17
123,2024-01-19,19
123,2024-01-20,15
123,2024-01-21,16
123,2024-01-22,16
123,2024-01-23,18
123,2024-01-24,10
123,2024-01-25,14
123,2024-01-26,24
123,2024-01-27,19
123,2024-01-28,15
123,2024-01-29,24
123,2024-01-30,18
124,2024-01-01,12
124,2024-01-02,15
124,2024-01-03,16
124,2024-01-04,13
124,2024-01-05,19
124,2024-01-06,27
124,2024-01-07,21
124,2024-01-08,18
124,2024-01-09,15
124,2024-01-10,20
124,2024-01-11,19
124,2024-01-12,25
124,2024-01-13,12
124,2024-01-14,17
124,2024-01-15,18
124,2024-01-16,21
124,2024-01-17,18
124,2024-01-18,18
124,2024-01-19,22
124,2024-01-20,15
124,2024-01-21,18
124,2024-01-22,27
124,2024-01-23,22
124,2024-01-24,25
124,2024-01-25,17
124,2024-01-26,20
124,2024-01-27,18
124,2024-01-28,15
124,2024-01-29,18
124,2024-01-30,24
125,2024-01-01,17
125,2024-01-02,15
125,2024-01-03,25
125,2024-01-04,17
125,2024-01-05,20
125,2024-01-06,20
125,2024-01-07,19
125,2024-01-08,23
125,2024-01-09,20
125,2024-01-10,19
125,2024-01-11,20
125,2024-01-12,16
125,2024-01-13,20
125,2024-01-14,18
125,2024-01-15,24
125,2024-01-16,19
125,2024-01-17,16
125,2024-01-18,16
125,2024-01-19,21
125,2024-01-20,23
125,2024-01-21,24
125,2024-01-22,19
125,2024-01-23,18
125,2024-01-24,22
125,2024-01-25,22
125,2024-01-26,14
125,2024-01-27,21
125,2024-01-28,20
125,2024-01-29,16
125,2024-01-30,10
126,2024-01-01,20
126,2024-01-02,16
126,2024-01-03,18
126,2024-01-04,16
126,2024-01-05,17
126,2024-01-06,17
126,2024-01-07,23
126,2024-01-08,17
126,2024-01-09,21
126,2024-01-10,22
126,2024-01-11,13
126,2024-01-12,15
126,2024-01-13,18
126,2024-01-14,18
126,2024-01-15,14
126,2024-01-16,20
126,2024-01-17,19
126,2024-01-18,19
126,2024-01-19,23
126,2024-01-20,15
126,2024-01-21,22
126,2024-01-22,17
126,2024-01-23,17
126,2024-01-24,21
126,2024-01-25,19
126,2024-01-26,12
126,2024-01-27,13
126,2024-01-28,22
126,2024-01-29,21
126,2024-01-30,21
127,2024-01-01,16
127,2024-01-02,17
127,2024-01-03,29
127,2024-01-04,14
127,2024-01-05,19
127,2024-01-06,21
127,2024-01-07,22
127,2024-01-08,17
127,2024-01-09,17
127,2024-01-10,15
127,2024-01-11,19
127,2024-01-12,23
127,2024-01-13,15
127,2024-01-14,18
127,2024-01-15,15
127,2024-01-16,18
127,2024-01-17,18
127,2024-01-18,26
127,2024-01-19,18
127,2024-01-20,20
127,2024-01-21,25
127,2024-01-22,19
127,2024-01-23,21
127,2024-01-24,21
127,2024-01-25,23
127,2024-01-26,12
127,2024-01-27,24
127,2024-01-28,15
127,2024-01-29,10
127,2024-01-30,23
128,2024-01-01,21
128,2024-01-02,16
