User,Date,toggle_count
85,2024-01-22,72
85,2024-01-23,73
85,2024-01-24,82
85,2024-01-25,75
85,2024-01-26,73
85,2024-01-27,82
85,2024-01-28,78
85,2024-01-29,74
85,2024-01-30,86
86,2024-01-01,67
86,2024-01-02,75
86,2024-01-03,86
86,2024-01-04,75
86,2024-01-05,90
86,2024-01-06,71
86,2024-01-07,81
86,2024-01-08,80
86,2024-01-09,75
86,2024-01-10,61
86,2024-01-11,89
86,2024-01-12,91
86,2024-01-13,79
86,2024-01-14,74
86,2024-01-15,67
86,2024-01-16,70
86,2024-01-17,80
86,2024-01-18,87
86,2024-01-19,83
86,2024-01-20,75
86,2024-01-21,69
86,2024-01-22,65
86,2024-01-23,70
86,2024-01-24,72
86,2024-01-25,67
86,2024-01-26,89
86,2024-01-27,64
86,2024-01-28,68
86,2024-01-29,84
86,2024-01-30,78
87,2024-01-01,81
87,2024-01-02,74
87,2024-01-03,73
87,2024-01-04,70
87,2024-01-05,73
87,2024-01-06,74
87,2024-01-07,80
87,2024-01-08,87
87,2024-01-09,82
87,2024-01-10,67
87,2024-01-11,89
87,2024-01-12,84
87,2024-01-13,80
87,2024-01-14,86
87,2024-01-15,66
87,2024-01-16,68
87,2024-01-17,70
87,2024-01-18,72
87,2024-01-19,75
87,2024-01-20,73
87,2024-01-21,81
87,2024-01-22,71
87,2024-01-23,81
87,2024-01-24,85
87,2024-01-25,60
87,2024-01-26,73
87,2024-01-27,83
87,2024-01-28,90
87,2024-01-29,62
87,2024-01-30,63
88,2024-01-01,84
88,2024-01-02,74
88,2024-01-03,85
88,2024-01-04,72
88,2024-01-05,79
88,2024-01-06,73
88,2024-01-07,79
88,2024-01-08,77
88,2024-01-09,78
88,2024-01-10,78
88,2024-01-11,69
88,2024-01-12,87
88,2024-01-13,74
88,2024-01-14,69
88,2024-01-15,83
88,2024-01-16,78
88,2024-01-17,74
88,2024-01-18,72
88,2024-01-19,80
88,2024-01-20,78
88,2024-01-21,61
88,2024-01-22,69
88,2024-01-23,77
88,2024-01-24,85
88,2024-01-25,63
88,2024-01-26,75
88,2024-01-27,63
88,2024-01-28,86
88,2024-01-29,76
88,2024-01-30,75
89,2024-01-01,79
89,2024-01-02,70
89,2024-01-03,79
89,2024-01-04,78
89,2024-01-05,74
89,2024-01-06,72
89,2024-01-07,80
89,2024-01-08,83
89,2024-01-09,76
89,2024-01-10,92
89,2024-01-11,82
89,2024-01-12,63
89,2024-01-13,77
89,2024-01-14,82
89,2024-01-15,94
89,2024-01-16,74
89,2024-01-17,81
89,2024-01-18,84
89,2024-01-19,83
89,2024-01-20,79
89,2024-01-21,79
89,2024-01-22,74
89,2024-01-23,76
89,2024-01-24,77
89,2024-01-25,86
89,2024-01-26,89
89,2024-01-27,77
89,2024-01-28,66
89,2024-01-29,77
89,2024-01-30,77
90,2024-01-01,68
90,2024-01-02,71
90,2024-01-03,76
90,2024-01-04,83
90,2024-01-05,72
90,2024-01-06,78
90,2024-01-07,69
90,2024-01-08,77
90,2024-01-09,72
90,2024-01-10,71
90,2024-01-11,64
90,2024-01-12,97
90,2024-01-13,71
90,2024-01-14,95
90,2024-01-15,69
90,2024-01-16,70
90,2024-01-17,82
90,2024-01-18,94
90,2024-01-19,84
90,2024-01-20,66
90,2024-01-21,73
90,2024-01-22,59
90,2024-01-23,72
90,2024-01-24,81
90,2024-01-25,75
90,2024-01-26,72
90,2024-01-27,87
90,2024-01-28,82
90,2024-01-29,77
90,2024-01-30,77
91,2024-01-01,66
91,2024-01-02,84
91,2024-01-03,83
91,2024-01-04,76
91,2024-01-05,68
91,2024-01-06,75
91,2024-01-07,71
91,2024-01-08,82
91,2024-01-09,86
91,2024-01-10,66
91,2024-01-11,83
91,2024-01-12,74
91,2024-01-13,75
91,2024-01-14,80
91,2024-01-15,77
91,2024-01-16,75
91,2024-01-17,87
91,2024-01-18,73
91,2024-01-19,74
91,2024-01-20,78
91,2024-01-21,62
91,2024-01-22,79
91,2024-01-23,75
91,2024-01-24,76
91,2024-01-25,71
91,2024-01-26,73
91,2024-01-27,80
91,2024-01-28,66
91,2024-01-29,77
91,2024-01-30,78
92,2024-01-01,80
92,2024-01-02,77
92,2024-01-03,65
92,2024-01-04,79
92,2024-01-05,75
92,2024-01-06,75
92,2024-01-07,68
92,2024-01-08,77
92,2024-01-09,80
92,2024-01-10,63
92,2024-01-11,65
92,2024-01-12,74
92,2024-01-13,74
92,2024-01-14,71
92,2024-01-15,64
92,2024-01-16,71
92,2024-01-17,76
92,2024-01-18,82
92,2024-01-19,70
92,2024-01-20,83
92,2024-01-21,73
92,2024-01-22,74
92,2024-01-23,87
92,2024-01-24,66
92,2024-01-25,78
92,2024-01-26,77
92,2024-01-27,78
92,2024-01-28,78
92,2024-01-29,64
92,2024-01-30,75
93,2024-01-01,80
93,2024-01-02,88
93,2024-01-03,80
93,2024-01-04,80
93,2024-01-05,92
93,2024-01-06,61
93,2024-01-07,75
93,2024-01-08,88
93,2024-01-09,82
93,2024-01-10,76
93,2024-01-11,73
93,2024-01-12,72
93,2024-01-13,71
93,2024-01-14,68
93,2024-01-15,72
93,2024-01-16,87
93,2024-01-17,73
93,2024-01-18,78
93,2024-01-19,71
93,2024-01-20,79
93,2024-01-21,62
93,2024-01-22,65
93,2024-01-23,90
93,2024-01-24,82
93,2024-01-25,72
93,2024-01-26,79
93,2024-01-27,66
93,2024-01-28,77
93,2024-01-29,76
93,2024-01-30,76
94,2024-01-01,62
94,2024-01-02,72
94,2024-01-03,66
94,2024-01-04,84
94,2024-01-05,80
94,2024-01-06,81
94,2024-01-07,69
94,2024-01-08,71
94,2024-01-09,78
94,2024-01-10,84
94,2024-01-11,70
94,2024-01-12,86
94,2024-01-13,80
94,2024-01-14,76
94,2024-01-15,71
94,2024-01-16,81
94,2024-01-17,78
94,2024-01-18,64
94,2024-01-19,84
94,2024-01-20,83
94,2024-01-21,73
94,2024-01-22,86
94,2024-01-23,69
94,2024-01-24,73
94,2024-01-25,88
94,2024-01-26,85
94,2024-01-27,81
94,2024-01-28,76
94,2024-01-29,79
94,2024-01-30,82
95,2024-01-01,69
95,2024-01-02,77
95,2024-01-03,80
95,2024-01-04,88
95,2024-01-05,81
95,2024-01-06,71
95,2024-01-07,90
95,2024-01-08,60
95,2024-01-09,65
95,2024-01-10,73
95,2024-01-11,84
95,2024-01-12,68
95,2024-01-13,73
95,2024-01-14,69
95,2024-01-15,78
95,2024-01-16,71
95,2024-01-17,72
95,2024-01-18,75
95,2024-01-19,81
95,2024-01-20,89
95,2024-01-21,83
95,2024-01-22,74
95,2024-01-23,80
95,2024-01-24,89
95,2024-01-25,67
95,2024-01-26,74
95,2024-01-27,75
95,2024-01-28,88
95,2024-01-29,72
95,2024-01-30,71
96,2024-01-01,78
96,2024-01-02,73
96,2024-01-03,70
96,2024-01-04,75
96,2024-01-05,80
96,2024-01-06,75
96,2024-01-07,79
96,2024-01-08,79
96,2024-01-09,63
96,2024-01-10,74
96,2024-01-11,68
96,2024-01-12,67
96,2024-01-13,81
96,2024-01-14,99
96,2024-01-15,68
96,2024-01-16,86
96,2024-01-17,65
96,2024-01-18,78
96,2024-01-19,74
96,2024-01-20,71
96,2024-01-21,72
96,2024-01-22,71
96,2024-01-23,63
96,2024-01-24,61
96,2024-01-25,66
96,2024-01-26,65
96,2024-01-27,69
96,2024-01-28,77
96,2024-01-29,69
96,2024-01-30,75
97,2024-01-01,82
97,2024-01-02,78
97,2024-01-03,68
97,2024-01-04,76
97,2024-01-05,84
97,2024-01-06,90
97,2024-01-07,74
97,2024-01-08,71
97,2024-01-09,69
97,2024-01-10,80
97,2024-01-11,70
97,2024-01-12,76
97,2024-01-13,72
97,2024-01-14,79
97,2024-01-15,67
97,2024-01-16,67
97,2024-01-17,76
97,2024-01-18,81
97,2024-01-19,77
97,2024-01-20,80
97,2024-01-21,88
97,2024-01-22,81
97,2024-01-23,81
97,2024-01-24,75
97,2024-01-25,76
97,2024-01-26,79
97,2024-01-27,82
97,2024-01-28,67
97,2024-01-29,69
97,2024-01-30,73
98,2024-01-01,75
98,2024-01-02,70
98,2024-01-03,81
98,2024-01-04,95
98,2024-01-05,72
98,2024-01-06,79
98,2024-01-07,79
98,2024-01-08,67
98,2024-01-09,64
98,2024-01-10,72
98,2024-01-11,81
98,2024-01-12,86
98,2024-01-13,72
98,2024-01-14,69
98,2024-01-15,79
98,2024-01-16,74
98,2024-01-17,65
98,2024-01-18,62
98,2024-01-19,74
98,2024-01-20,76
98,2024-01-21,81
98,2024-01-22,70
98,2024-01-23,76
98,2024-01-24,74
98,2024-01-25,78
98,2024-01-26,87
98,2024-01-27,72
98,2024-01-28,70
98,2024-01-29,78
98,2024-01-30,92
99,2024-01-01,68
99,2024-01-02,72
99,2024-01-03,72
99,2024-01-04,76
99,2024-01-05,66
99,2024-01-06,66
99,2024-01-07,67
99,2024-01-08,81
99,2024-01-09,80
99,2024-01-10,67
99,2024-01-11,67
99,2024-01-12,72
99,2024-01-13,76
99,2024-01-14,82
99,2024-01-15,68
99,2024-01-16,79
99,2024-01-17,78
99,2024-01-18,69
99,2024-01-19,85
99,2024-01-20,84
99,2024-01-21,72
99,2024-01-22,76
99,2024-01-23,85
99,2024-01-24,77
99,2024-01-25,67
99,2024-01-26,59
99,2024-01-27,91
99,2024-01-28,83
99,2024-01-29,73
99,2024-01-30,86
100,2024-01-01,65
100,2024-01-02,83
100,2024-01-03,71
100,2024-01-04,75
100,2024-01-05,70
100,2024-01-06,77
100,2024-01-07,70
100,2024-01-08,65
100,2024-01-09,64
100,2024-01-10,75
100,2024-01-11,82
100,2024-01-12,78
100,2024-01-13,71
100,2024-01-14,80
100,2024-01-15,63
100,2024-01-16,66
100,2024-01-17,80
100,2024-01-18,84
100,2024-01-19,78
100,2024-01-20,88
100,2024-01-21,79
100,2024-01-22,78
100,2024-01-23,80
100,2024-01-24,65
100,2024-01-25,75
100,2024-01-26,74
100,2024-01-27,84
100,2024-01-28,76
100,2024-01-29,73
100,2024-01-30,77
101,2024-01-01,86
101,2024-01-02,81
101,2024-01-03,69
101,2024-01-04,79
101,2024-01-05,81
101,2024-01-06,81
101,2024-01-07,68
101,2024-01-08,63
101,2024-01-09,78
101,2024-01-10,80
101,2024-01-11,67
101,2024-01-12,83
101,2024-01-13,73
101,2024-01-14,71
101,2024-01-15,79
101,2024-01-16,74
101,2024-01-17,67
101,2024-01-18,91
101,2024-01-19,71
101,2024-01-20,73
101,2024-01-21,84
101,2024-01-22,75
101,2024-01-23,68
101,2024-01-24,86
101,2024-01-25,82
101,2024-01-26,76
101,2024-01-27,82
101,2024-01-28,84
101,2024-01-29,79
101,2024-01-30,95
102,2024-01-01,65
102,2024-01-02,82
102,2024-01-03,73
102,2024-01-04,65
102,2024-01-05,74
102,2024-01-06,74
102,2024-01-07,77
102,2024-01-08,90
102,2024-01-09,72
102,2024-01-10,69
102,2024-01-11,73
102,2024-01-12,76
102,2024-01-13,77
102,2024-01-14,74
102,2024-01-15,78
102,2024-01-16,62
102,2024-01-17,61
102,2024-01-18,76
102,2024-01-19,76
102,2024-01-20,86
102,2024-01-21,88
102,2024-01-22,81
102,2024-01-23,66
102,2024-01-24,72
102,2024-01-25,70
102,2024-01-26,75
102,2024-01-27,85
102,2024-01-28,82
102,2024-01-29,86
102,2024-01-30,77
103,2024-01-01,81
103,2024-01-02,88
103,2024-01-03,77
103,2024-01-04,85
103,2024-01-05,85
103,2024-01-06,81
103,2024-01-07,77
103,2024-01-08,78
103,2024-01-09,76
103,2024-01-10,81
103,2024-01-11,58
103,2024-01-12,84
103,2024-01-13,68
103,2024-01-14,67
103,2024-01-15,78
103,2024-01-16,79
103,2024-01-17,89
103,2024-01-18,83
103,2024-01-19,84
103,2024-01-20,78
103,2024-01-21,78
103,2024-01-22,77
103,2024-01-23,84
103,2024-01-24,80
103,2024-01-25,70
103,2024-01-26,79
103,2024-01-27,69
103,2024-01-28,57
103,2024-01-29,66
103,2024-01-30,68
104,2024-01-01,80
104,2024-01-02,70
104,2024-01-03,67
104,2024-01-04,69
104,2024-01-05,72
104,2024-01-06,77
104,2024-01-07,74
104,2024-01-08,74
104,2024-01-09,79
104,2024-01-10,80
104,2024-01-11,67
104,2024-01-12,77
104,2024-01-13,81
104,2024-01-14,74
104,2024-01-15,77
104,2024-01-16,84
104,2024-01-17,85
104,2024-01-18,73
104,2024-01-19,74
104,2024-01-20,70
104,2024-01-21,68
104,2024-01-22,70
104,2024-01-23,71
104,2024-01-24,73
104,2024-01-25,82
104,2024-01-26,69
104,2024-01-27,76
104,2024-01-28,64
104,2024-01-29,78
104,2024-01-30,74
105,2024-01-01,85
105,2024-01-02,74
105,2024-01-03,78
105,2024-01-04,77
105,2024-01-05,82
105,2024-01-06,72
105,2024-01-07,80
105,2024-01-08,79
105,2024-01-09,75
105,2024-01-10,76
105,2024-01-11,73
105,2024-01-12,70
105,2024-01-13,82
105,2024-01-14,72
105,2024-01-15,83
105,2024-01-16,66
105,2024-01-17,90
105,2024-01-18,80
105,2024-01-19,72
105,2024-01-20,84
105,2024-01-21,69
105,2024-01-22,50
105,2024-01-23,70
105,2024-01-24,65
105,2024-01-25,83
105,2024-01-26,74
105,2024-01-27,82
105,2024-01-28,78
105,2024-01-29,76
105,2024-01-30,90
106,2024-01-01,74
106,2024-01-02,70
106,2024-01-03,72
106,2024-01-04,77
106,2024-01-05,81
106,2024-01-06,79
106,2024-01-07,78
106,2024-01-08,66
106,2024-01-09,71
106,2024-01-10,80
106,2024-01-11,78
106,2024-01-12,81
106,2024-01-13,72
106,2024-01-14,73
106,2024-01-15,80
106,2024-01-16,75
106,2024-01-17,81
106,2024-01-18,81
106,2024-01-19,74
106,2024-01-20,71
106,2024-01-21,77
106,2024-01-22,79
106,2024-01-23,98
106,2024-01-24,86
106,2024-01-25,86
106,2024-01-26,91
106,2024-01-27,87
106,2024-01-28,71
106,2024-01-29,73
106,2024-01-30,77
107,2024-01-01,65
107,2024-01-02,77
107,2024-01-03,69
107,2024-01-04,68
107,2024-01-05,75
107,2024-01-06,74
107,2024-01-07,78
107,2024-01-08,69
107,2024-01-09,71
107,2024-01-10,81
107,2024-01-11,75
107,2024-01-12,86
107,2024-01-13,81
107,2024-01-14,75
107,2024-01-15,87
107,2024-01-16,73
107,2024-01-17,72
107,2024-01-18,71
107,2024-01-19,76
107,2024-01-20,85
107,2024-01-21,87
107,2024-01-22,85
107,2024-01-23,84
107,2024-01-24,66
107,2024-01-25,74
107,2024-01-26,84
107,2024-01-27,68
107,2024-01-28,68
107,2024-01-29,72
107,2024-01-30,82
108,2024-01-01,88
108,2024-01-02,79
108,2024-01-03,67
108,2024-01-04,82
108,2024-01-05,85
108,2024-01-06,65
108,2024-01-07,67
108,2024-01-08,80
108,2024-01-09,76
108,2024-01-10,79
108,2024-01-11,70
108,2024-01-12,73
108,2024-01-13,72
108,2024-01-14,70
108,2024-01-15,74
108,2024-01-16,85
108,2024-01-17,73
108,2024-01-18,81
108,2024-01-19,71
108,2024-01-20,67
108,2024-01-21,75
108,2024-01-22,74
108,2024-01-23,69
108,2024-01-24,66
108,2024-01-25,81
108,2024-01-26,78
108,2024-01-27,69
108,2024-01-28,70
108,2024-01-29,88
108,2024-01-30,77
109,2024-01-01,83
109,2024-01-02,72
109,2024-01-03,72
109,2024-01-04,72
109,2024-01-05,92
109,2024-01-06,77
109,2024-01-07,71
109,2024-01-08,75
109,2024-01-09,79
109,2024-01-10,83
109,2024-01-11,74
109,2024-01-12,70
109,2024-01-13,75
109,2024-01-14,78
109,2024-01-15,79
109,2024-01-16,70
109,2024-01-17,87
109,2024-01-18,73
109,2024-01-19,76
109,2024-01-20,76
109,2024-01-21,74
109,2024-01-22,78
109,2024-01-23,69
109,2024-01-24,83
109,2024-01-25,71
109,2024-01-26,75
109,2024-01-27,75
109,2024-01-28,87
109,2024-01-29,81
109,2024-01-30,83
110,2024-01-01,66
110,2024-01-02,74
110,2024-01-03,59
110,2024-01-04,72
110,2024-01-05,64
110,2024-01-06,72
110,2024-01-07,84
110,2024-01-08,80
110,2024-01-09,82
110,2024-01-10,81
110,2024-01-11,69
110,2024-01-12,76
110,2024-01-13,71
110,2024-01-14,88
110,2024-01-15,85
110,2024-01-16,71
110,2024-01-17,81
110,2024-01-18,76
110,2024-01-19,71
110,2024-01-20,77
110,2024-01-21,77
110,2024-01-22,73
110,2024-01-23,79
110,2024-01-24,85
110,2024-01-25,74
110,2024-01-26,78
110,2024-01-27,62
110,2024-01-28,75
110,2024-01-29,71
110,2024-01-30,65
111,2024-01-01,89
111,2024-01-02,76
111,2024-01-03,72
111,2024-01-04,69
111,2024-01-05,75
111,2024-01-06,70
111,2024-01-07,78
111,2024-01-08,91
111,2024-01-09,61
111,2024-01-10,66
111,2024-01-11,86
111,2024-01-12,79
111,2024-01-13,84
111,2024-01-14,81
111,2024-01-15,70
111,2024-01-16,77
111,2024-01-17,74
111,2024-01-18,72
111,2024-01-19,65
111,2024-01-20,75
111,2024-01-21,85
111,2024-01-22,79
111,2024-01-23,59
111,2024-01-24,78
111,2024-01-25,70
111,2024-01-26,70
111,2024-01-27,75
111,2024-01-28,60
111,2024-01-29,66
111,2024-01-30,68
112,2024-01-01,74
112,2024-01-02,53
112,2024-01-03,63
112,2024-01-04,88
112,2024-01-05,76
112,2024-01-06,85
112,2024-01-07,68
112,2024-01-08,68
112,2024-01-09,87
112,2024-01-10,81
112,2024-01-11,66
112,2024-01-12,91
112,2024-01-13,86
112,2024-01-14,84
112,2024-01-15,78
112,2024-01-16,79
112,2024-01-17,68
112,2024-01-18,72
112,2024-01-19,65
112,2024-01-20,74
112,2024-01-21,75
112,2024-01-22,66
112,2024-01-23,70
112,2024-01-24,70
112,2024-01-25,83
112,2024-01-26,74
112,2024-01-27,81
112,2024-01-28,69
112,2024-01-29,86
112,2024-01-30,80
113,2024-01-01,71
113,2024-01-02,61
113,2024-01-03,68
113,2024-01-04,74
113,2024-01-05,81
113,2024-01-06,70
113,2024-01-07,70
113,2024-01-08,76
113,2024-01-09,72
113,2024-01-10,82
113,2024-01-11,70
113,2024-01-12,72
113,2024-01-13,75
113,2024-01-14,62
113,2024-01-15,73
113,2024-01-16,69
113,2024-01-17,72
113,2024-01-18,84
113,2024-01-19,87
113,2024-01-20,81
113,2024-01-21,82
113,2024-01-22,74
113,2024-01-23,79
113,2024-01-24,74
113,2024-01-25,77
113,2024-01-26,73
113,2024-01-27,80
113,2024-01-28,77
113,2024-01-29,77
113,2024-01-30,75
114,2024-01-01,74
114,2024-01-02,69
114,2024-01-03,70
114,2024-01-04,66
114,2024-01-05,71
114,2024-01-06,71
114,2024-01-07,71
114,2024-01-08,78
114,2024-01-09,68
114,2024-01-10,77
114,2024-01-11,78
114,2024-01-12,68
114,2024-01-13,90
114,2024-01-14,89
114,2024-01-15,73
114,2024-01-16,80
114,2024-01-17,89
114,2024-01-18,101
114,2024-01-19,78
114,2024-01-20,82
114,2024-01-21,65
114,2024-01-22,82
114,2024-01-23,73
114,2024-01-24,74
114,2024-01-25,87
114,2024-01-26,65
114,2024-01-27,80
114,2024-01-28,76
114,2024-01-29,75
114,2024-01-30,74
115,2024-01-01,89
115,2024-01-02,84
115,2024-01-03,63
115,2024-01-04,81
115,2024-01-05,55
115,2024-01-06,74
115,2024-01-07,76
115,2024-01-08,66
115,2024-01-09,85
115,2024-01-10,80
115,2024-01-11,80
115,2024-01-12,74
115,2024-01-13,80
115,2024-01-14,82
115,2024-01-15,69
115,2024-01-16,78
115,2024-01-17,76
115,2024-01-18,71
115,2024-01-19,84
115,2024-01-20,85
115,2024-01-21,78
115,2024-01-22,80
115,2024-01-23,77
115,2024-01-24,78
115,2024-01-25,98
115,2024-01-26,83
115,2024-01-27,76
115,2024-01-28,69
115,2024-01-29,87
115,2024-01-30,77
116,2024-01-01,73
116,2024-01-02,60
116,2024-01-03,83
116,2024-01-04,85
116,2024-01-05,83
116,2024-01-06,63
116,2024-01-07,93
116,2024-01-08,57
116,2024-01-09,92
116,2024-01-10,72
116,2024-01-11,57
116,2024-01-12,72
116,2024-01-13,88
116,2024-01-14,72
116,2024-01-15,88
116,2024-01-16,84
116,2024-01-17,76
116,2024-01-18,73
116,2024-01-19,86
116,2024-01-20,78
116,2024-01-21,75
116,2024-01-22,81
116,2024-01-23,69
116,2024-01-24,72
116,2024-01-25,76
116,2024-01-26,83
116,2024-01-27,84
116,2024-01-28,80
116,2024-01-29,81
116,2024-01-30,85
117,2024-01-01,83
117,2024-01-02,75
117,2024-01-03,77
117,2024-01-04,71
117,2024-01-05,65
117,2024-01-06,82
117,2024-01-07,75
117,2024-01-08,82
117,2024-01-09,75
117,2024-01-10,82
117,2024-01-11,76
117,2024-01-12,74
117,2024-01-13,83
117,2024-01-14,76
117,2024-01-15,67
117,2024-01-16,86
117,2024-01-17,87
117,2024-01-18,90
117,2024-01-19,68
117,2024-01-20,87
117,2024-01-21,81
117,2024-01-22,68
117,2024-01-23,80
117,2024-01-24,70
117,2024-01-25,53
117,2024-01-26,79
117,2024-01-27,81
117,2024-01-28,72
117,2024-01-29,69
117,2024-01-30,62
118,2024-01-01,78
118,2024-01-02,76
118,2024-01-03,89
118,2024-01-04,82
118,2024-01-05,78
118,2024-01-06,74
118,2024-01-07,78
118,2024-01-08,89
118,2024-01-09,71
118,2024-01-10,78
118,2024-01-11,87
118,2024-01-12,81
118,2024-01-13,86
118,2024-01-14,67
118,2024-01-15,65
118,2024-01-16,75
118,2024-01-17,76
118,2024-01-18,72
118,2024-01-19,79
118,2024-01-20,70
118,2024-01-21,86
118,2024-01-22,92
118,2024-01-23,80
118,2024-01-24,70
118,2024-01-25,82
118,2024-01-26,64
118,2024-01-27,72
118,2024-01-28,71
118,2024-01-29,73
118,2024-01-30,71
119,2024-01-01,90
119,2024-01-02,77
119,2024-01-03,74
119,2024-01-04,75
119,2024-01-05,50
119,2024-01-06,87
119,2024-01-07,65
119,2024-01-08,80
119,2024-01-09,68
119,2024-01-10,75
119,2024-01-11,73
119,2024-01-12,58
119,2024-01-13,76
119,2024-01-14,68
119,2024-01-15,87
119,2024-01-16,69
119,2024-01-17,78
119,2024-01-18,74
119,2024-01-19,81
119,2024-01-20,74
119,2024-01-21,68
119,2024-01-22,83
119,2024-01-23,92
119,2024-01-24,66
119,2024-01-25,71
119,2024-01-26,94
119,2024-01-27,79
119,2024-01-28,69
119,2024-01-29,68
119,2024-01-30,65
120,2024-01-01,77
120,2024-01-02,77
120,2024-01-03,83
120,2024-01-04,76
120,2024-01-05,83
120,2024-01-06,62
120,2024-01-07,67
120,2024-01-08,80
120,2024-01-09,69
120,2024-01-10,76
120,2024-01-11,82
120,2024-01-12,72
120,2024-01-13,84
120,2024-01-14,90
120,2024-01-15,89
120,2024-01-16,79
120,2024-01-17,75
120,2024-01-18,78
120,2024-01-19,70
120,2024-01-20,81
120,2024-01-21,65
120,2024-01-22,72
120,2024-01-23,89
120,2024-01-24,83
120,2024-01-25,74
120,2024-01-26,72
120,2024-01-27,79
120,2024-01-28,85
120,2024-01-29,81
120,2024-01-30,71
121,2024-01-01,74
121,2024-01-02,69
121,2024-01-03,77
121,2024-01-04,73
121,2024-01-05,84
121,2024-01-06,68
121,2024-01-07,66
121,2024-01-08,85
121,2024-01-09,70
121,2024-01-10,76
121,2024-01-11,70
121,2024-01-12,90
121,2024-01-13,71
121,2024-01-14,93
121,2024-01-15,80
121,2024-01-16,73
121,2024-01-17,83
121,2024-01-18,76
121,2024-01-19,88
121,2024-01-20,73
121,2024-01-21,60
121,2024-01-22,81
121,2024-01-23,81
121,2024-01-24,96
121,2024-01-25,90
121,2024-01-26,71
121,2024-01-27,86
121,2024-01-28,78
121,2024-01-29,90
121,2024-01-30,72
122,2024-01-01,75
122,2024-01-02,71
122,2024-01-03,79
122,2024-01-04,74
122,2024-01-05,60
122,2024-01-06,72
122,2024-01-07,81
122,2024-01-08,93
122,2024-01-09,87
122,2024-01-10,79
122,2024-01-11,76
122,2024-01-12,50
122,2024-01-13,91
122,2024-01-14,86
122,2024-01-15,77
122,2024-01-16,85
122,2024-01-17,74
122,2024-01-18,72
122,2024-01-19,84
122,2024-01-20,81
122,2024-01-21,69
122,2024-01-22,71
122,2024-01-23,66
122,2024-01-24,76
122,2024-01-25,83
122,2024-01-26,71
122,2024-01-27,61
122,2024-01-28,75
122,2024-01-29,84
122,2024-01-30,76
123,2024-01-01,82
123,2024-01-02,80
123,2024-01-03,75
123,2024-01-04,67
123,2024-01-05,81
123,2024-01-06,73
123,2024-01-07,73
123,2024-01-08,76
123,2024-01-09,80
123,2024-01-10,74
123,2024-01-11,65
123,2024-01-12,76
123,2024-01-13,79
123,2024-01-14,76
123,2024-01-15,98
123,2024-01-16,76
123,2024-01-17,84
123,2024-01-18,82
123,2024-01-19,75
123,2024-01-20,95
123,2024-01-21,75
123,2024-01-22,77
123,2024-01-23,73
123,2024-01-24,89
123,2024-01-25,84
123,2024-01-26,70
123,2024-01-27,72
123,2024-01-28,84
123,2024-01-29,67
123,2024-01-30,76
124,2024-01-01,89
124,2024-01-02,74
124,2024-01-03,79
124,2024-01-04,82
124,2024-01-05,85
124,2024-01-06,69
124,2024-01-07,71
124,2024-01-08,78
124,2024-01-09,83
124,2024-01-10,76
124,2024-01-11,74
124,2024-01-12,64
124,2024-01-13,87
124,2024-01-14,84
124,2024-01-15,78
124,2024-01-16,83
124,2024-01-17,81
124,2024-01-18,81
124,2024-01-19,74
124,2024-01-20,77
124,2024-01-21,84
124,2024-01-22,62
124,2024-01-23,79
124,2024-01-24,61
124,2024-01-25,78
124,2024-01-26,77
124,2024-01-27,76
124,2024-01-28,86
124,2024-01-29,81
124,2024-01-30,65
125,2024-01-01,85
125,2024-01-02,77
125,2024-01-03,66
125,2024-01-04,83
125,2024-01-05,69
125,2024-01-06,71
125,2024-01-07,76
125,2024-01-08,69
125,2024-01-09,72
125,2024-01-10,72
125,2024-01-11,73
125,2024-01-12,75
125,2024-01-13,71
125,2024-01-14,68
125,2024-01-15,65
125,2024-01-16,66
125,2024-01-17,81
125,2024-01-18,90
125,2024-01-19,69
125,2024-01-20,75
125,2024-01-21,59
125,2024-01-22,77
125,2024-01-23,83
125,2024-01-24,72
125,2024-01-25,69
125,2024-01-26,84
125,2024-01-27,65
125,2024-01-28,77
125,2024-01-29,79
125,2024-01-30,85
126,2024-01-01,65
126,2024-01-02,82
126,2024-01-03,82
126,2024-01-04,88
126,2024-01-05,78
126,2024-01-06,79
126,2024-01-07,74
126,2024-01-08,82
126,2024-01-09,75
126,2024-01-10,77
126,2024-01-11,93
126,2024-01-12,84
126,2024-01-13,73
126,2024-01-14,85
126,2024-01-15,82
126,2024-01-16,74
126,2024-01-17,75
126,2024-01-18,80
126,2024-01-19,64
126,2024-01-20,72
126,2024-01-21,66
126,2024-01-22,80
126,2024-01-23,89
126,2024-01-24,70
126,2024-01-25,78
126,2024-01-26,98
126,2024-01-27,84
126,2024-01-28,74
126,2024-01-29,73
126,2024-01-30,67
127,2024-01-01,82
127,2024-01-02,77
127,2024-01-03,56
127,2024-01-04,81
127,2024-01-05,73
127,2024-01-06,74
127,2024-01-07,73
127,2024-01-08,73
127,2024-01-09,81
127,2024-01-10,84
127,2024-01-11,68
127,2024-01-12,65
127,2024-01-13,72
127,2024-01-14,81
127,2024-01-15,77
127,2024-01-16,79
127,2024-01-17,86
127,2024-01-18,67
127,2024-01-19,73
127,2024-01-20,75
127,2024-01-21,60
127,2024-01-22,76
127,2024-01-23,78
127,2024-01-24,62
127,2024-01-25,63
127,2024-01-26,84
127,2024-01-27,70
127,2024-01-28,74
127,2024-01-29,88
127,2024-01-30,64
128,2024-01-01,71
128,2024-01-02,75
